timestamp,system_time,wheel_x,wheel_y,wheel_yaw_deg,wheel_vx,wheel_vy,wheel_wz,ekf_x,ekf_y,ekf_yaw_deg,ekf_vx,ekf_vy,ekf_wz,imu_yaw_deg,imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz,cmd_stage2_linear,cmd_stage2_angular,cmd_lane_linear,cmd_lane_angular,cmd_final_linear,cmd_final_angular,front_dist,front_angle_deg,left_dist,right_dist,phase,mission_state,feedback,avoid_state,avoid_leg_m,avoid_turn_deg,plan_index,seg_type,seg_desc
1780714903.424710,1780714903.424814,2.487419366836548,-1.206818699836731,-104.95461972995105,0.08500000089406967,0.0,-0.24199999868869781,1.1559935516648348,-1.5893979741221282,-129.75657996885272,0.09013978391223336,0.0,-0.2420002636299583,-130.45664797084254,0.06101062521338463,-0.09570293873548508,9.893291473388672,-0.006927440408617258,-0.003463720204308629,-0.2437926083803177,0.08,-0.8,0.0,0.0,0.08,-0.8,inf,0.0,inf,inf,0,rect_corner_3,惯导参数测试当前位置: 右上拐角，开始右转 90 度,,0.0,0.0,-1,,
1780714904.424555,1780714904.424649,2.461906909942627,-1.28196120262146,-116.03592546956891,0.07800000160932541,0.0,-0.16099999845027924,1.0993393036882626,-1.6443904140438768,-142.76857413571273,0.07481814547751559,0.0,-0.24199620303445693,-143.42212642662963,-0.009570294059813023,-0.014355440624058247,9.827495574951172,-0.006394560448825359,0.0018650800921022892,-0.22620756924152374,0.08,-0.8,0.0,0.0,0.08,-0.8,inf,0.0,inf,inf,0,rect_corner_3,惯导参数测试当前位置: 右上拐角，开始右转 90 度,,0.0,0.0,-1,,
1780714905.424690,1780714905.424786,2.4192800521850586,-1.3571138381958008,-128.9736561350287,0.08500000089406967,0.0,-0.24199999868869781,1.029395613690098,-1.6866734610974714,-156.09067388260524,0.08882435165342908,0.0,-0.24200007971485843,-156.70111131382575,-0.14714327454566956,0.017944300547242165,9.721026420593262,-0.0021315200719982386,0.004795920103788376,-0.24992072582244873,0.08,-0.8,0.0,0.0,0.08,-0.8,inf,0.0,inf,inf,0,rect_corner_3,惯导参数测试当前位置: 右上拐角，开始右转 90 度,,0.0,0.0,-1,,
1780714906.424667,1780714906.424770,2.360705852508545,-1.420128583908081,-142.14579889280336,0.08500000089406967,0.0,-0.24199999868869781,0.947127688561019,-1.7123857686705326,-170.19986884005866,0.08792167427465408,0.0,-0.24199991767312717,-170.93174018315864,0.014355440624058247,-0.041870035231113434,9.723418235778809,-0.008792520500719547,0.0002664400089997798,-0.23233568668365479,0.08,-0.689746769266673,0.0,0.0,0.08,-0.689746769266673,inf,0.0,inf,inf,0,rect_corner_3,惯导参数测试当前位置: 右上拐角，开始右转 90 度,,0.0,0.0,-1,,
1780714907.424685,1780714907.424803,2.2919418811798096,-1.4682164192199707,-153.69015730720224,0.07100000232458115,0.0,-0.24199999868869781,0.8649965863274436,-1.7174224572563948,176.70717916012268,0.08733557180612295,0.0,-0.24199991764758366,176.00498155078188,0.032299742102622986,-0.09929180145263672,9.888505935668945,-0.008792520500719547,-0.009858280420303345,-0.23233568668365479,0.08,-0.2867187579446515,0.0,0.0,0.08,-0.2867187579446515,inf,0.0,inf,inf,0,rect_corner_3,惯导参数测试当前位置: 右上拐角，开始右转 90 度,,0.0,0.0,-1,,
1780714908.424852,1780714908.424957,2.2034850120544434,-1.5034641027450562,-162.4655433716996,0.16300000250339508,0.0,0.07999999821186066,0.7792906360179265,-1.7032441412729005,166.61983008630932,0.15286961312462466,0.0,0.07999281888288999,166.8497596025462,0.44142982363700867,-0.07416977733373642,9.698296546936035,0.01332200039178133,-0.009325399994850159,0.04875852167606354,0.24,0.0772064208984375,0.0,0.0,0.24,0.0772064208984375,inf,0.0,inf,inf,0,rect_side_2,惯导参数测试当前位置: 右边向下 0.50m 段，目标直行 0.50m,,0.0,0.0,-1,,
1780714909.424647,1780714909.424749,1.992854118347168,-1.5808038711547852,-160.86053087901664,0.23499999940395355,0.0,0.0,0.5694511581577842,-1.6607896190408942,169.99645326572238,0.23949628756728195,0.0,1.198530048891755e-05,170.1286787758734,0.26198679208755493,0.20217245817184448,9.693511962890625,0.008526080287992954,-0.009591840207576752,0.039166681468486786,0.24,0.025987625122070312,0.0,0.0,0.24,0.025987625122070312,inf,0.0,inf,inf,0,rect_side_2,惯导参数测试当前位置: 右边向下 0.50m 段，目标直行 0.50m,,0.0,0.0,-1,,
1780714910.424646,1780714910.424747,1.7651853561401367,-1.6711480617523193,-159.48199379883297,0.2150000035762787,0.0,-0.07999999821186066,0.33101147027304406,-1.623228972762608,171.71794471499493,0.22671518859624476,0.0,-7.998445568369039e-08,171.53123464707306,-0.4222892224788666,-0.1256101131439209,9.878935813903809,0.006128120236098766,-0.0010657600359991193,-0.09378688037395477,0.08,-0.8,0.0,0.0,0.08,-0.8,inf,0.0,inf,inf,0,rect_corner_4,惯导参数测试当前位置: 右下拐角，开始右转 90 度,,0.0,0.0,-1,,
1780714911.424695,1780714911.424799,1.6565158367156982,-1.7013967037200928,-174.50940718047985,0.07800000160932541,0.0,-0.16099999845027924,0.2046865798426559,-1.590360762313512,154.97619957424655,0.08635327356683845,0.0,-0.24200036958668986,154.3122553891226,-0.1004880890250206,0.06459948420524597,9.804766654968262,0.0005328800179995596,0.007460320368409157,-0.23313501477241516,0.08,-0.8,0.0,0.0,0.08,-0.8,inf,0.0,inf,inf,0,rect_corner_4,惯导参数测试当前位置: 右下拐角，开始右转 90 度,,0.0,0.0,-1,,
1780714912.424680,1780714912.424782,1.5745598077774048,-1.7001105546951294,173.24899503426803,0.08500000089406967,0.0,-0.07999999821186066,0.13581665126606568,-1.5484825709971386,141.56627742546326,0.07941651545824195,0.0,-0.16101358151516107,140.90203070870044,-0.18063929677009583,-0.09809551388025284,9.864580154418945,-0.014387760311365128,-0.0031972802244126797,-0.23446720838546753,0.08,-0.8,0.0,0.0,0.08,-0.8,inf,0.0,inf,inf,0,rect_corner_4,惯导参数测试当前位置: 右下拐角，开始右转 90 度,,0.0,0.0,-1,,
1780714913.424666,1780714913.424768,1.4965637922286987,-1.6818859577178955,162.16613884170863,0.08500000089406967,0.0,-0.24199999868869781,0.07779033310537047,-1.4912091481204452,128.08787312217765,0.0926816320008927,0.0,-0.16101470180081176,127.32306945825171,-0.09809551388025284,-0.04904775694012642,9.716240882873535,-0.0026644000317901373,-0.0010657600359991193,-0.2512529194355011,0.08,-0.8,0.0,0.0,0.08,-0.8,inf,0.0,inf,inf,0,rect_corner_4,惯导参数测试当前位置: 右下拐角，开始右转 90 度,,0.0,0.0,-1,,
1780714914.424663,1780714914.424764,1.4550237655639648,-1.664846658706665,156.40688235241882,0.052000001072883606,0.0,-0.16099999845027924,0.05138878632466636,-1.4525219092327233,120.94362982955536,0.04597720678867601,0.0,-0.08000195079048283,120.63950944328543,0.2763422429561615,-0.23327592015266418,9.864580154418945,-0.0002664400089997798,-0.02504536136984825,-0.10178008675575256,0.08,-0.8,0.0,0.0,0.08,-0.8,inf,0.0,inf,inf,0,rect_corner_4,惯导参数测试当前位置: 右下拐角，开始右转 90 度,,0.0,0.0,-1,,
1780714915.424736,1780714915.424838,1.3957077264785767,-1.6353027820587158,154.79405612332536,0.07100000232458115,0.0,0.07999999821186066,0.01949141341210641,-1.3982975158241828,120.11757240592674,0.07981071137435247,0.0,-0.16099975744264972,120.03748123007585,0.12202125042676926,-0.03588860109448433,9.826299667358398,0.0021315200719982386,-0.0010657600359991193,-0.007993199862539768,0.08,-0.8,0.0,0.0,0.08,-0.8,inf,0.0,inf,inf,0,rect_corner_4,惯导参数测试当前位置: 右下拐角，开始右转 90 度,,0.0,0.0,-1,,
1780714916.424598,1780714916.424699,1.3195782899856567,-1.5931123495101929,150.66332163784173,0.08500000089406967,0.0,-0.07999999821186066,-0.020744290295964515,-1.3245401953672131,116.33526798741703,0.08718281708645165,0.0,-0.07999716817169801,116.17871717096081,-0.12919896841049194,-0.20695760846138,9.839458465576172,-0.0018650800921022892,0.0,-0.07886624336242676,0.08,-0.8,0.0,0.0,0.08,-0.8,inf,0.0,inf,inf,0,rect_corner_4,惯导参数测试当前位置: 右下拐角，开始右转 90 度,,0.0,0.0,-1,,
1780714917.424726,1780714917.424839,1.2538666725158691,-1.548289179801941,145.14579920365705,0.07800000160932541,0.0,-0.16099999845027924,-0.05319296961211164,-1.2537303667658297,112.50443573196011,0.08032940699565821,0.0,-1.3808520956448689e-05,112.32622493128055,0.2129390388727188,0.15551728010177612,9.721026420593262,0.0026644000317901373,0.0007993200561031699,-0.0735374391078949,0.08,-0.8,0.0,0.0,0.08,-0.8,inf,0.0,inf,inf,0,rect_corner_4,惯导参数测试当前位置: 右下拐角，开始右转 90 度,,0.0,0.0,-1,,
1780714918.424789,1780714918.424903,1.2443287372589111,-1.540907859802246,142.60830196472727,0.0,0.0,0.0,-0.059759832373994105,-1.2372441580281204,111.69799122711206,-5.973940312103515e-10,0.0,1.505226353323407e-07,111.69473472293282,0.1256101131439209,-0.016748014837503433,9.816729545593262,-0.0007993200561031699,-0.0005328800179995596,0.0010657600359991193,0.08,-0.8,0.0,0.0,0.08,-0.8,inf,0.0,inf,inf,0,rect_corner_4,惯导参数测试当前位置: 右下拐角，开始右转 90 度,,0.0,0.0,-1,,
